AGE,TOT_LOAN,TOT_LOAN_CRD,LOAN_BNK,LOAN_CPT,CRDT_CNT,GUARN_CNT,INCOME,LOAN_CRD_CNT,LATE_RATE,LATE_RATE_1Y,INS_MON_MAX,CANCEL_CNT_1Y,CALL_TIME,TEL_COST_MON,MOBILE_PRICE,SUSP_DAY,LATE_TEL,COMB_COMM,SEX,PAY_METHOD,JOB,TARGET
55,9,9,9,0,6,0,5500,0,33,40,590,0,1.92,100,1000,0,40,0,F,C,B,0
50,584,584,0,0,5,0,0,0,2,0,190,0,0,20,0,0,0,0,M,C,B,0
50,39,18,0,18,2,0,0,0,8,0,190,0,0.83,70,1000,0,0,0,F,C,B,0
35,15,15,15,0,9,0,3500,0,0,0,40,0,0.49,200,900,115,0,1,F,B,B,0
55,6,6,6,0,3,0,5000,0,9,10,590,0,0,140,0,0,0,1,F,C,B,0
40,27,27,27,0,3,0,3100,0,4,0,60,0,3.13,180,900,0,0,0,F,B,D,0
45,57,48,48,6,3,0,4000,0,0,0,300,0,3.32,60,300,0,60,0,M,C,D,0
40,24,0,24,0,2,0,5700,0,13,0,390,0,0.54,30,0,0,0,1,F,A,C,0
45,228,228,225,3,5,0,5500,0,27,30,230,0,2.25,80,500,0,0,1,F,B,B,0
35,18,18,18,0,2,0,0,0,22,20,160,0,0,50,500,0,0,0,M,C,B,0
45,6,0,0,6,2,0,0,0,0,0,0,0,0.72,20,0,0,0,0,M,B,B,0
30,21,21,21,0,1,0,0,0,0,0,100,0,0,40,800,0,0,0,M,A,D,0
35,177,0,0,0,4,0,3800,0,44,10,340,0,1.13,80,900,0,0,0,F,C,D,0
30,21,21,0,21,1,0,0,0,0,0,0,0,1.54,140,900,0,0,0,F,C,B,0
55,15,0,15,0,4,0,5300,0,0,0,0,0,1.46,100,900,0,100,0,F,A,C,0
45,66,0,63,0,3,0,4800,0,1,0,1190,0,1.04,80,900,0,0,0,M,C,B,0
45,27,27,0,0,4,0,0,0,6,0,70,0,0.64,60,0,0,0,1,F,B,B,0
60,18,18,18,0,1,0,0,0,1,0,790,0,0.82,50,600,0,0,1,M,B,B,0
40,87,3,3,0,0,0,5800,0,6,10,1190,0,0.68,30,0,0,0,0,F,C,D,0
60,33,0,33,0,3,0,0,2,1,0,590,0,2.33,70,800,0,0,1,M,B,B,0
40,99,9,90,9,3,0,3600,0,0,0,140,0,1.26,70,900,0,0,0,M,C,B,0
60,183,0,177,6,5,0,7200,0,15,0,100,0,2.4,120,900,1,0,1,M,C,A,0
50,411,51,0,24,6,0,3900,2,3,0,230,0,0.56,80,900,0,0,0,F,C,B,0
60,174,48,123,48,3,0,0,0,2,0,60,0,0.79,100,900,0,0,0,M,C,B,0
35,39,39,39,0,1,0,3700,0,0,0,200,0,1.94,100,900,0,0,0,F,C,B,0
45,18,18,18,0,4,0,3400,1,12,20,340,0,4.29,260,0,2,0,1,F,B,C,0
50,48,48,48,0,3,0,6200,0,6,0,40,0,1.31,80,700,0,0,1,M,C,B,0
45,24,24,24,0,5,0,3300,0,11,20,590,0,1.55,120,800,0,0,0,F,C,C,0
40,123,36,123,0,2,0,0,0,0,0,190,0,2.3,40,0,0,0,1,M,C,B,0
35,39,0,39,0,2,0,5300,0,0,0,260,0,3.31,40,800,0,0,1,F,C,B,0
45,177,33,141,15,4,0,4500,0,1,0,1490,0,0,70,900,0,0,1,M,C,C,0
55,9,6,0,0,0,0,5100,0,5,0,140,0,0.88,80,500,0,80,0,F,D,C,0
45,0,0,0,0,3,0,0,0,8,0,40,0,2.27,20,0,0,0,0,F,C,B,0
40,3,3,0,0,1,0,5700,0,13,0,40,0,0.38,40,300,1,0,1,F,C,B,0
30,3,0,0,3,1,0,3100,0,20,0,300,0,1.16,60,900,0,60,0,F,D,C,0
65,18,18,18,0,7,0,0,0,9,0,60,0,0.84,80,900,0,0,1,M,B,B,0
65,48,0,48,0,4,0,0,0,1,0,120,0,9.7,380,900,0,390,0,F,D,B,0
35,60,60,48,12,4,0,4900,0,15,30,40,0,0.95,100,900,0,0,0,M,B,B,0
40,102,18,102,0,3,0,0,0,1,0,1490,0,3.18,100,1000,0,0,1,M,B,B,0
50,30,30,30,0,4,0,5000,0,3,0,150,0,2.87,180,900,0,0,0,F,C,B,0
55,18,18,0,0,2,0,3200,0,36,100,260,0,0.62,50,300,0,0,1,F,C,C,0
50,39,39,39,0,1,0,4600,0,8,0,100,0,2.79,50,900,0,0,0,M,C,C,0
35,12,12,12,0,3,0,4200,0,0,0,40,0,0.93,30,0,0,0,1,M,B,D,0
55,21,21,18,0,2,0,4600,0,2,10,490,0,0,70,1000,0,0,0,M,C,C,0
55,441,0,0,0,1,0,0,0,2,0,30,0,0.67,50,600,0,0,1,M,C,B,0
55,96,0,96,0,2,0,3900,0,5,10,990,0,1,10,0,815,0,1,M,C,B,0
45,15,9,0,15,3,0,0,0,0,0,110,0,0.83,460,900,0,0,0,F,A,B,0
60,63,0,63,0,1,0,0,0,1,0,50,0,0.93,40,300,0,0,0,M,D,C,0
40,63,63,63,0,4,0,0,0,2,0,130,0,0,0,0,0,0,0,F,C,B,0
45,45,0,0,0,4,0,2700,1,18,20,40,0,0.37,80,0,17,0,1,M,B,C,0
55,426,0,426,0,7,0,0,1,10,30,590,0,0.81,100,800,0,0,1,M,C,B,0
35,30,0,30,0,0,0,2900,0,7,30,190,0,0.94,80,900,0,0,0,F,C,C,0
45,18,0,0,18,6,0,0,0,0,0,70,0,0.77,100,900,0,0,0,M,B,D,0
50,69,9,69,0,3,0,4900,1,9,0,130,0,0.65,60,500,0,0,1,M,C,B,0
60,18,0,18,0,1,0,0,0,1,0,260,0,0.25,40,200,0,0,1,M,C,B,0
45,165,0,165,0,3,0,3900,0,5,0,70,0,1.65,60,600,0,0,1,F,B,C,0
45,321,39,321,0,2,0,4500,0,4,10,190,0,0.76,30,1000,0,0,1,M,B,A,0
45,9,9,9,0,4,0,5800,0,0,0,120,0,0,20,0,0,0,0,M,B,A,0
60,66,66,66,0,7,0,0,0,0,0,40,0,1.36,50,900,0,50,1,F,A,B,0
50,15,15,15,0,3,0,4500,0,7,10,790,0,1.47,70,900,0,0,0,F,B,C,0
55,3,3,0,0,2,0,5100,0,5,0,490,0,1.18,100,900,0,0,0,M,C,A,0
45,198,0,198,0,5,0,4700,1,57,0,590,0,0,20,0,0,0,0,F,C,C,0
45,66,9,24,39,8,3,3500,0,29,0,40,0,7.65,100,800,0,0,0,M,C,C,0
50,33,33,33,0,2,0,0,0,7,0,50,0,3.07,70,700,0,0,0,M,C,B,0
30,339,339,0,0,1,0,4500,0,0,0,0,0,5.66,220,1000,0,0,0,M,C,C,0
35,102,102,102,0,5,0,0,0,0,0,70,0,0.84,140,0,0,0,1,M,B,D,0
55,6,6,6,0,3,0,0,0,0,0,260,0,0.64,70,900,0,0,1,F,B,B,0
60,0,0,0,0,1,0,4100,0,16,30,390,0,5.21,50,300,0,0,1,F,C,C,0
55,33,0,33,0,3,0,5600,0,2,20,790,0,2.66,30,400,0,0,0,M,C,C,0
50,9,9,9,0,2,0,0,0,2,0,490,0,1.31,100,0,0,0,1,M,B,B,0
50,186,0,186,0,3,0,0,0,1,0,50,0,0,100,800,0,0,1,F,C,B,0
60,147,0,147,0,5,0,6300,0,0,0,990,0,0.8,40,0,0,0,1,M,B,C,0
45,255,105,48,3,4,0,5100,0,0,0,90,0,0.91,80,800,0,0,1,M,B,B,0
50,270,24,270,0,5,2,0,1,3,0,40,0,0.9,100,900,0,0,1,F,C,B,0
55,183,0,0,0,3,0,0,1,47,60,1990,0,0.51,100,900,0,0,0,F,C,B,0
30,0,0,0,0,0,0,2800,0,0,0,190,0,0,10,0,0,50,0,F,C,C,0
60,42,12,0,12,5,0,0,0,0,0,200,0,0,60,0,0,70,0,F,D,A,0
55,27,0,0,0,1,0,6100,0,8,20,2990,1,0.87,50,400,0,0,0,M,C,C,0
65,12,12,3,6,2,0,0,0,0,0,0,0,2.98,40,0,0,0,0,F,C,B,0
50,135,27,105,27,3,0,3600,0,0,0,110,0,1.02,100,900,0,0,1,F,B,A,0
55,93,0,93,0,5,0,3500,0,19,0,70,0,0.06,20,0,0,0,0,F,B,C,0
55,0,0,0,0,2,0,0,0,0,0,0,0,2.37,20,1000,0,0,0,M,B,B,0
60,75,0,75,0,4,0,0,4,8,0,50,0,2.37,50,800,0,0,0,F,C,C,0
50,105,0,102,0,2,0,6000,0,4,0,300,0,1.18,50,0,0,0,1,M,C,B,0
50,102,45,102,0,4,0,5600,0,15,0,340,0,1.95,80,1000,0,0,1,M,C,B,0
40,315,315,156,0,7,0,6200,0,6,0,790,0,1,100,500,0,0,1,M,B,C,0
35,18,18,18,0,4,0,4800,0,12,30,30,0,1.1,80,0,0,0,1,F,C,B,0
45,327,33,291,33,5,0,5000,0,19,0,230,0,0.98,80,800,0,150,0,F,C,C,0
40,216,0,216,0,6,0,0,0,8,0,0,0,0.38,20,400,0,0,0,F,C,B,0
60,54,0,54,0,7,0,0,0,5,20,200,0,0,20,0,94,0,0,M,C,C,0
50,267,0,0,0,6,0,0,0,15,0,140,0,0,10,0,0,0,0,F,C,B,0
55,9,9,0,0,2,0,7000,0,7,0,790,0,0.61,50,500,0,0,1,M,C,C,0
35,75,12,75,0,4,0,0,0,16,0,30,0,1.76,100,800,0,0,0,M,C,D,0
35,724,12,704,12,6,0,0,0,2,0,190,0,1.44,160,800,0,0,0,M,C,B,0
50,48,0,48,0,3,0,0,0,2,10,490,0,0.24,40,0,0,0,0,M,C,B,0
45,135,24,24,0,0,0,0,0,7,0,40,0,2.49,100,800,0,0,0,M,C,B,0
35,24,24,24,0,4,0,0,0,0,0,100,0,0,80,800,0,0,0,F,B,C,0
45,9,9,0,9,3,0,4600,0,31,20,990,0,0,50,900,0,260,0,F,A,C,0
55,297,0,297,0,4,1,4100,0,3,0,70,0,0,40,0,0,40,1,M,C,A,0
65,9,9,0,0,0,0,0,0,8,0,0,0,6.72,60,600,0,70,0,F,A,B,0
45,27,27,27,0,4,0,3700,0,0,0,490,0,0,20,0,0,0,0,F,C,C,0
40,39,0,39,0,2,0,3800,0,1,10,590,0,0.94,100,1000,0,0,1,F,C,A,0
30,9,6,6,0,1,0,3400,0,4,0,590,0,0.34,100,900,0,0,0,F,B,C,0
40,60,0,60,0,7,0,0,0,0,0,200,0,0.81,40,0,0,0,1,F,B,B,0
50,36,33,12,18,3,0,0,1,16,30,1490,0,2.12,100,600,0,0,0,M,C,B,0
35,189,141,48,0,5,0,3100,0,42,60,340,0,1.2,240,700,0,0,1,F,B,C,0
35,15,15,0,15,2,0,0,0,0,0,40,0,1.14,60,900,495,0,0,M,B,B,0
50,12,12,0,12,2,0,0,0,0,0,110,0,0,30,0,0,0,1,F,C,B,0
40,87,87,87,0,3,0,4100,0,22,0,30,0,0,0,0,0,0,0,M,C,C,0
30,81,81,81,0,3,0,3300,0,4,20,30,0,1.17,80,0,0,0,1,F,C,B,0
35,351,51,318,30,5,0,4300,0,13,0,140,0,1.15,120,900,0,0,1,M,B,C,0
40,18,18,18,0,2,0,4100,0,9,0,300,0,1.89,80,900,0,0,0,F,B,C,0
45,120,105,78,12,4,0,0,0,13,30,590,0,0.71,80,500,0,0,1,M,C,B,0
45,246,102,246,0,4,0,0,0,3,0,50,0,0.61,40,0,0,0,0,M,B,B,0
35,18,0,0,18,4,1,3400,0,58,10,60,0,7.27,100,500,0,0,1,F,C,D,0
40,12,12,12,0,5,0,3300,0,0,0,30,0,2.09,40,200,0,0,0,F,C,C,0
50,15,15,0,0,0,0,3600,0,21,0,490,0,0.13,50,300,0,50,0,M,A,C,0
50,120,57,120,0,5,0,4400,0,0,0,70,0,1.19,50,900,0,0,1,M,C,C,0
45,27,27,0,0,4,0,0,0,6,20,260,0,0.87,80,0,0,0,1,F,C,B,0
30,9,3,0,9,2,0,0,0,4,10,300,0,3.36,260,900,0,0,1,M,B,B,0
50,24,12,0,9,4,0,4200,0,0,0,190,0,0,80,900,0,60,1,F,A,A,0
45,0,0,0,0,5,0,4700,0,0,0,50,0,0.78,40,900,0,0,0,F,B,C,0
55,3,3,0,0,2,0,10000,0,3,10,1490,0,0.82,40,900,0,0,1,F,C,B,0
40,57,57,57,0,5,0,5000,0,8,0,190,0,2.03,100,1000,0,0,1,M,B,C,0
35,15,15,15,0,2,0,3500,0,4,0,90,0,0.9,70,300,0,0,0,M,C,B,0
45,18,18,0,0,5,0,0,1,39,30,1490,0,5.77,50,300,0,0,1,M,B,B,0
45,414,147,261,0,4,0,0,1,1,0,80,0,2.22,60,800,0,0,1,F,B,B,0
50,54,0,54,0,2,0,4000,0,23,0,260,0,0.26,40,900,0,0,1,M,C,D,0
45,90,0,90,0,3,0,4300,0,2,0,150,0,0.51,30,700,0,0,1,F,C,C,0
55,213,15,174,39,6,0,0,0,0,0,0,0,0.89,50,1000,0,0,0,F,B,B,0
40,36,27,27,9,4,0,4200,0,0,0,0,0,1.54,80,0,0,0,1,F,C,C,0
50,3,3,0,0,0,0,3500,0,0,0,50,0,2.38,40,0,0,0,0,F,C,D,0
45,27,12,0,12,6,0,4100,0,0,0,110,0,1.21,100,1000,0,0,0,F,C,C,0
30,3,3,3,0,2,0,5400,0,9,10,30,0,2.2,30,0,0,0,1,F,C,B,0
35,147,0,147,0,5,0,0,0,0,0,0,0,1.37,80,900,0,0,1,M,C,B,0
35,3,0,3,0,3,0,0,0,5,20,110,0,2.2,70,800,0,0,1,F,B,D,0
40,30,24,0,3,3,0,0,0,13,30,230,0,0,80,900,0,0,0,F,C,B,0
55,72,0,72,0,1,0,4600,0,7,0,80,0,6.84,80,1000,0,0,1,F,B,C,0
45,15,15,15,0,1,0,6800,0,13,20,30,0,0.44,20,600,0,0,1,M,B,C,0
55,111,111,0,0,5,0,5600,0,0,0,70,0,0.85,20,0,1,0,1,M,C,B,0
40,96,96,0,6,3,0,0,0,9,20,110,0,1.05,70,0,0,0,1,M,B,B,0
55,0,0,0,0,7,0,4900,1,12,0,0,0,0.79,80,300,0,0,1,M,C,C,0
65,45,42,0,0,2,0,0,0,5,0,260,0,0.55,50,300,0,0,0,F,C,A,0
40,111,0,111,0,5,0,0,0,1,0,230,0,3.18,120,900,0,0,1,F,B,B,0
45,126,45,126,0,2,0,5000,0,11,0,0,0,1.77,20,0,26,0,0,M,C,C,0
40,3,0,3,0,0,0,3900,0,12,0,50,0,1.46,180,1000,0,0,0,F,C,B,0
40,9,0,9,0,1,0,0,2,27,0,490,0,0.15,80,900,0,0,0,F,B,B,0
35,9,9,9,0,4,0,2700,0,18,0,120,0,1.55,120,1000,0,0,1,M,C,C,0
35,3,3,0,3,4,0,3300,0,0,0,390,0,0.53,60,700,0,0,1,F,B,C,0
30,0,0,0,0,1,0,0,0,0,0,60,0,1.12,70,500,0,0,0,F,C,D,0
45,18,18,18,0,6,0,0,0,16,40,190,0,0.19,30,0,0,0,0,M,B,B,0
65,0,0,0,0,2,0,0,0,17,0,140,0,0,20,0,0,40,0,F,D,D,0
20,0,0,0,0,0,0,0,0,0,0,1990,0,4.32,80,0,0,0,0,F,B,B,0
60,18,18,18,0,6,0,0,0,1,0,390,0,2.23,40,0,0,0,0,F,B,B,0
40,336,336,54,0,7,0,4800,0,2,0,340,0,2.1,120,0,0,0,1,M,C,C,0
35,6,6,0,6,3,0,0,0,6,20,390,0,0.45,100,900,0,0,1,F,C,B,0
60,6,6,6,0,2,0,0,0,19,0,100,0,0.94,40,300,0,0,0,M,C,C,0
45,45,0,45,0,7,0,4800,0,8,0,0,0,0.89,40,300,0,0,0,F,C,B,0
45,3,0,3,0,3,0,4500,0,1,0,1990,0,0.76,40,0,0,0,1,M,C,C,0
35,78,21,78,0,5,0,4000,0,2,10,490,0,0.71,80,900,0,0,1,M,C,C,0
40,0,0,0,0,7,0,4900,0,12,0,30,0,2.25,50,0,0,0,1,F,B,B,0
30,33,0,33,0,1,0,3200,0,0,0,230,0,0.52,80,900,0,90,0,F,A,D,0
45,141,0,141,0,5,0,0,0,6,0,80,0,0.5,100,800,0,0,0,F,C,B,0
55,9,9,0,0,3,2,5500,0,3,0,790,0,0,40,900,0,0,0,M,B,A,0
50,141,0,66,12,3,0,4800,0,7,0,230,0,1.47,80,900,0,0,1,M,B,C,0
35,180,129,129,48,1,0,4200,0,6,0,0,0,2.65,70,800,0,0,0,M,B,B,0
55,9,9,9,0,3,0,3600,0,2,0,0,0,3.79,50,300,0,0,0,F,C,C,0
40,213,213,213,0,2,0,0,0,17,30,490,0,1.05,70,800,0,0,0,M,C,B,0
35,21,21,21,0,1,0,4100,0,34,0,40,0,2.37,50,300,0,0,0,F,B,C,0
50,60,60,0,3,6,0,4200,0,4,0,200,0,0.76,70,900,0,0,0,M,B,C,0
35,3,3,3,0,4,0,3900,0,0,0,130,0,5.45,50,800,0,0,1,F,B,A,0
35,15,9,0,15,4,0,5600,0,0,0,30,0,0,20,600,0,0,0,F,B,A,0
30,3,3,3,0,0,0,4400,0,9,0,790,0,4.64,100,1000,0,0,1,F,B,C,0
45,75,21,0,6,1,0,0,0,1,0,80,0,2.37,80,1000,0,0,1,M,B,B,0
40,3,3,0,0,1,0,0,0,0,0,160,0,0,100,800,0,250,0,M,A,B,0
50,12,0,0,12,1,0,0,0,9,0,340,0,0,60,600,0,0,1,F,C,B,0
55,15,15,15,0,4,0,9900,0,15,40,6990,1,0.45,30,200,0,0,0,M,C,B,0
45,18,18,18,0,1,0,0,0,1,0,790,0,0.3,80,1000,0,0,0,F,C,B,0
50,213,213,177,9,5,0,5900,0,0,0,40,0,2.12,80,800,0,0,1,M,B,B,0
45,18,18,0,18,1,0,0,0,0,0,490,0,0.68,140,0,0,150,0,F,A,B,0
55,243,0,243,0,1,3,0,0,8,0,30,0,0.18,30,0,0,0,0,M,C,B,0
45,27,27,27,0,3,1,0,2,21,10,1490,0,1.97,40,900,1,0,0,M,B,B,0
40,15,15,0,15,2,0,2700,0,63,0,190,0,0,340,800,0,0,0,F,B,A,0
40,99,96,93,0,4,0,5400,0,0,0,60,0,0,0,0,0,0,0,M,B,B,0
40,105,0,105,0,2,0,4400,0,1,0,190,0,0,140,900,0,0,0,M,C,C,0
60,48,0,0,0,1,0,0,2,8,10,2490,0,0.56,30,300,0,0,0,M,C,D,0
55,237,237,237,0,6,0,0,0,0,0,0,0,0.85,80,800,0,0,1,M,C,B,0
40,63,63,0,0,2,0,4800,0,12,0,230,0,1.86,100,900,0,0,0,M,B,C,0
60,6,0,6,0,2,0,0,0,0,0,40,0,1.75,30,0,0,0,0,M,B,B,0
55,6,6,0,0,2,0,0,0,0,0,60,0,1.16,40,1000,0,40,1,F,A,D,0
50,6,6,0,6,1,0,5700,0,11,0,190,0,1.68,80,700,0,0,1,M,D,C,0
60,3,3,0,0,1,0,0,0,20,30,160,0,0,0,0,1740,0,0,M,C,B,0
45,0,0,0,0,4,0,5800,0,22,40,590,0,1.55,70,900,0,0,0,F,B,C,0
55,6,0,6,0,1,0,5200,0,4,0,190,0,0.52,20,500,8,20,0,F,D,C,0
45,72,9,45,15,4,1,6200,0,0,0,60,0,1.29,70,800,0,0,1,F,C,B,0
45,3,0,0,3,1,0,0,0,0,0,50,0,0,100,800,0,0,0,F,C,B,0
55,33,18,12,18,0,0,5900,0,3,10,590,0,1.6,80,900,0,0,0,F,C,A,0
35,102,0,102,0,1,0,0,0,5,0,100,0,0.32,60,500,0,0,1,F,C,B,0
50,18,18,18,0,3,0,0,0,21,0,0,0,1.99,70,300,0,0,1,M,C,B,0
30,96,0,96,0,3,0,0,0,0,0,0,0,7.36,100,1000,0,0,0,M,B,B,0
35,694,0,0,0,4,0,4000,0,0,0,590,0,19,20,400,0,0,0,M,B,B,0
50,18,18,18,0,2,0,3900,0,0,0,490,0,1.39,100,900,0,0,0,F,C,B,0
40,18,18,6,3,5,0,4400,0,2,0,70,0,0.69,320,1000,135,0,1,M,B,A,0
50,57,0,57,0,4,0,0,1,58,0,490,0,2.59,40,200,0,0,0,F,C,B,0
55,18,0,18,0,1,0,2400,0,9,0,50,0,2.1,60,400,0,0,0,F,C,A,0
50,48,0,3,9,6,0,0,0,6,10,490,0,3.88,40,600,0,0,1,F,C,B,0
50,18,18,18,0,5,0,5200,0,4,0,70,0,2.93,60,500,0,0,1,F,B,C,0
55,9,3,0,9,3,0,6800,0,4,0,1490,0,2,80,500,0,0,1,M,B,C,0
50,994,994,42,0,2,3,6600,0,28,20,30,0,0,40,300,0,0,0,F,C,B,0
45,156,156,156,0,6,0,3700,0,17,30,190,0,1.15,60,700,0,0,1,M,B,D,0
50,60,3,0,3,4,1,0,3,29,10,60,0,1.9,50,0,0,0,0,M,C,B,0
45,303,0,0,12,5,0,0,0,27,0,30,0,0.94,100,900,0,0,1,M,C,B,0
65,9,9,9,0,2,0,0,0,0,0,340,0,0,50,700,0,0,0,F,C,C,0
40,177,0,174,0,4,0,0,0,0,0,0,0,1.75,60,500,0,0,1,F,B,B,0
55,21,0,0,3,3,0,0,0,2,0,200,0,1.42,50,600,0,0,1,F,D,B,0
55,12,12,0,12,4,0,6000,0,3,0,90,0,3.9,60,900,0,60,0,F,A,B,0
50,6,6,6,0,6,0,0,0,5,0,150,0,1.24,300,900,0,0,1,F,C,B,0
50,12,12,12,0,1,0,5800,0,0,0,110,0,0,60,0,0,0,0,F,C,C,0
45,240,105,189,21,2,0,0,0,2,0,190,0,4.72,80,900,0,0,0,M,B,B,0
55,3,0,3,0,5,0,5300,0,10,0,990,0,0.84,60,900,0,0,0,F,C,C,0
55,27,27,27,0,1,0,7500,0,0,0,150,0,6.81,60,1000,0,0,1,M,B,B,0
50,132,0,132,0,2,0,4400,0,9,0,40,0,3.05,60,500,0,0,1,M,C,C,0
45,189,0,189,0,2,0,0,0,2,0,230,0,0.42,80,900,0,0,1,F,B,B,0
55,129,129,129,0,4,0,3700,0,1,0,190,0,1.71,80,800,0,0,1,M,C,D,0
45,195,0,195,0,5,0,5600,0,1,0,150,0,0.7,100,800,4,0,0,M,B,B,0
45,33,0,33,0,4,1,4800,0,2,0,60,0,1.07,60,300,10,0,1,F,B,D,0
45,39,0,39,0,4,0,0,0,2,20,230,0,1.48,60,900,0,0,0,F,B,B,0
35,21,21,21,0,2,0,0,0,5,20,60,0,2.65,40,0,0,0,0,F,B,B,0
70,57,0,0,0,3,0,0,0,0,0,0,0,0.2,30,0,0,0,0,F,B,B,0
55,210,0,138,15,7,0,3600,3,6,0,190,0,1.08,100,600,0,0,0,F,C,C,0
35,42,0,42,0,2,0,3800,0,5,10,230,0,4.75,40,900,0,0,1,M,C,A,0
35,3,3,0,3,2,0,3600,0,18,0,50,0,1.7,70,400,0,0,1,F,C,D,0
55,0,0,0,0,4,0,4800,0,0,0,120,0,1.42,80,300,0,0,0,F,B,B,0
45,3,0,0,3,3,0,5800,0,0,0,390,0,0,80,0,0,0,0,F,C,C,0
50,21,21,0,21,4,0,6300,0,0,0,230,0,0,60,900,0,0,0,F,B,B,0
25,0,0,0,0,2,0,0,0,28,20,230,0,6.63,120,700,0,0,0,F,B,D,0
50,219,129,201,0,3,0,5200,0,0,0,230,0,5.62,100,900,0,0,1,M,C,C,0
55,18,18,18,0,3,0,5000,0,2,0,40,0,0.74,30,500,0,0,1,M,C,C,0
55,228,0,0,0,3,0,0,0,12,0,30,0,0.67,40,300,0,0,0,F,C,B,0
50,24,18,12,3,4,0,5700,0,3,0,490,0,1.74,60,900,0,0,1,F,B,C,0
35,114,30,15,0,4,0,0,0,0,0,80,0,0,10,200,0,120,0,M,A,B,0
50,24,15,15,9,3,0,0,0,1,0,0,0,0.55,50,0,0,0,1,M,B,B,0
50,180,0,69,0,3,0,4300,0,9,0,300,0,1.03,80,800,0,0,1,F,C,C,0
60,69,69,0,0,0,1,0,0,0,0,260,0,2.98,40,300,0,0,0,M,C,C,0
30,0,0,0,0,3,0,7500,0,0,0,1990,0,0,40,0,0,0,1,F,B,B,0
60,156,156,156,0,1,0,0,0,3,0,50,0,1.16,20,0,0,0,0,F,C,B,0
60,63,63,63,0,4,0,0,0,1,10,590,0,1.73,20,0,0,0,0,F,C,B,0
30,111,0,111,0,2,0,4200,0,24,30,230,0,1.69,260,0,0,0,0,F,C,C,0
30,3,3,0,0,4,0,3200,0,4,0,100,0,1.22,220,900,0,0,0,M,B,C,0
40,39,6,27,9,2,0,4100,0,3,10,260,0,2.46,80,900,0,0,1,F,C,D,0
35,27,27,24,0,1,0,4400,0,1,10,300,0,0.66,100,1000,0,0,1,M,C,C,0
40,117,0,117,0,3,0,6200,0,4,10,1990,0,0,0,0,0,0,0,F,C,B,0
35,195,6,195,0,4,0,5300,0,1,0,140,0,1.9,120,900,26,0,1,F,C,C,0
45,33,33,0,0,3,2,0,0,3,10,1490,0,0.61,120,900,3,0,0,M,C,B,0
60,9,0,3,6,2,0,0,0,0,0,30,0,0,20,0,0,0,0,F,C,B,0
40,69,0,69,0,3,0,3400,0,20,10,80,0,0.34,70,900,0,0,1,F,B,C,0
40,33,33,0,0,2,0,4100,0,3,20,1490,0,1.54,70,600,0,0,0,M,B,C,0
30,12,12,0,3,5,2,3600,0,30,50,190,0,40,260,1000,0,0,0,M,C,C,0
30,3,3,0,3,4,0,0,0,6,0,190,0,2.46,70,900,0,0,0,F,B,B,0
65,0,0,0,0,0,0,0,0,18,0,4990,0,0.15,20,0,0,0,0,M,C,B,0
60,6,6,0,0,0,0,0,0,33,20,590,0,0.58,60,700,0,0,1,F,C,C,0
55,102,0,102,0,2,0,7200,0,3,10,490,0,0.02,20,0,0,0,1,F,B,B,0
30,48,45,45,3,3,0,3500,0,30,60,260,1,2.14,140,800,0,0,0,M,C,B,0
45,378,27,378,0,4,0,0,0,3,0,300,0,0.53,70,900,0,0,1,M,C,B,0
45,3,3,0,0,2,0,0,1,17,0,70,0,0.89,50,300,0,0,1,F,C,B,0
50,42,3,36,0,4,0,0,1,3,20,200,0,0.91,80,700,0,0,0,M,B,C,0
55,171,0,168,0,6,0,5900,0,7,0,50,0,0,100,0,0,0,0,M,C,B,0
40,132,132,111,18,5,0,4500,0,2,0,160,0,0.82,180,900,0,0,1,M,B,C,0
45,42,42,42,0,0,0,3900,0,29,40,490,0,0.64,50,800,0,0,1,F,C,C,0
30,6,6,0,0,1,0,4500,0,0,0,130,0,0.19,70,700,0,70,1,F,B,C,0
50,12,0,0,12,5,0,3500,1,4,0,390,0,3.42,50,900,0,0,1,F,C,C,0
25,18,18,0,15,1,0,2700,0,0,0,490,0,0,20,900,520,0,0,M,C,A,0
50,30,0,0,0,2,0,6100,0,0,0,390,0,0.48,60,400,0,0,1,F,C,B,0
35,6,6,6,0,2,0,5000,0,7,0,150,0,0,40,600,92,0,0,M,B,C,0
45,9,0,0,9,4,0,0,3,3,0,200,0,3.96,40,0,17,0,1,M,B,B,0
60,12,0,12,0,2,0,0,1,3,10,490,0,2.42,240,1000,625,0,0,M,C,B,0
50,96,96,96,0,4,0,0,0,0,0,30,0,0.57,80,900,0,0,1,M,B,B,0
30,30,30,0,0,2,0,4600,0,8,0,390,0,2.77,40,1000,0,0,0,F,C,C,0
40,42,27,42,0,3,0,0,2,1,0,260,0,1.35,60,0,0,0,1,F,C,B,0
45,12,12,12,0,3,0,4800,0,18,0,0,0,1.56,70,900,0,0,1,F,C,C,0
40,87,0,87,0,4,0,4500,0,12,0,190,0,0.88,80,800,0,0,1,F,C,C,0
55,6,6,6,0,3,0,4200,0,3,0,130,0,0,20,0,0,0,0,F,C,C,0
65,102,102,15,0,3,0,0,0,0,0,490,0,0.53,280,900,0,270,0,F,A,C,0
35,12,0,0,12,4,0,4500,0,2,20,490,0,0.48,60,1000,0,0,1,F,B,B,0
55,45,6,39,6,2,2,5500,0,1,0,120,0,6.95,80,900,0,0,0,M,C,C,0
